"Tabela 6588 - Série histórica da estimativa anual da área plantada, área colhida, produção e rendimento médio dos produtos das lavouras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variável - Produção (Toneladas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brasil e Unidade da Federação,Mês x Produto das lavouras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,janeiro 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fevereiro 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,março 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abril 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maio 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junho 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,julho 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,agosto 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,setembro 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outubro 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novembro 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dezembro 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva,"1 Cereais, leguminosas e oleaginosas",1.1 Algodão herbáceo,1.2 Amendoim (1ª Safra),1.3 Amendoim (2ª Safra),1.4 Arroz,1.5 Aveia,1.6 Centeio,1.7 Cevada,1.8 Feijão (1ª Safra),1.9 Feijão (2ª Safra),1.10 Feijão (3ª Safra),1.11 Girassol,1.12 Mamona,1.13 Milho (1ª Safra),1.14 Milho (2ª Safra),1.15 Soja,1.16 Sorgo,1.17 Trigo,1.18 Triticale,2 Abacaxi,3 Alho,4 Banana,5 Batata - inglesa (1ª Safra),6 Batata - inglesa (2ª Safra),7 Batata - inglesa (3ª Safra),8 Cacau,9/10 Café total,9 Café arábica,10 Café canephora,11 Cana-de-açúcar,12 Castanha-de-caju,13 Cebola,14 Coco-da-baía,15 Fumo,16 Guaraná,17 Juta,18 Laranja,19 Maçã,20 Malva,21 Mandioca,22 Pimenta-do-reino,23 Sisal ou agave,24 Tomate,25 Uva
Brasil,301953765,6830977,818474,11824,10276502,1147590,9688,467297,1089063,1361694,642158,56387,33240,29447903,93097660,147545847,3048627,8678163,54753,...,...,7070114,1795963,1177363,859827,286813,-,2314467,1005563,636003952,122291,...,...,703104,...,-,16939382,...,...,18476198,...,...,3830186,1681948,298029264,6831981,821228,11824,10023758,1107516,9494,467127,1092805,1358508,643312,59431,33240,28714561,92724073,145021020,3059302,8657201,57356,...,...,7072280,1774201,1186906,847427,286813,-,2314439,1005563,634041314,123015,...,...,693323,...,-,16953108,...,...,18546431,...,...,3821717,1671984,299651793,6928970,821048,11824,9846309,1108116,10094,521627,1096260,1340183,642807,59469,33240,27896668,91895431,147240376,3059913,9778501,63256,...,...,7071234,1807116,1184091,847427,286791,-,2308524,1034539,632398881,123008,...,...,681016,...,-,16936074,...,...,18556779,...,...,3913614,1660144,302122007,6928138,802548,11968,9859603,1124772,10394,507927,1108179,1367488,649381,60952,33356,27921650,91936309,149063781,3506172,9867138,64226,...,...,7083614,1807823,1200140,908077,286791,-,2299619,1013423,666504127,121892,...,...,685081,...,-,16808446,...,...,18586010,...,...,3964624,1660124,305392064,6937536,800145,11949,10065640,1195625,8942,511255,1111764,1325091,659491,61275,33353,27899837,94904709,148195791,3713969,10590852,70480,...,...,7024280,1841182,1199288,908077,286791,-,2308439,1014974,666706169,121946,...,...,682603,...,-,16753884,...,...,18403101,...,...,3787621,1664757,307305876,6930751,800037,11949,10020843,1195562,8942,511255,1111089,1321585,657231,61275,33353,28117912,96336896,148376257,3818734,10624720,70480,...,...,7033297,1844690,1200783,914181,290375,-,2306441,999391,666166727,122051,...,...,682603,...,-,16761356,...,...,18452547,...,...,3789222,1664777,308872805,7427984,799944,11684,10040425,1242773,8499,522611,1057285,1263030,662931,65776,33353,28103663,97104438,148764490,3832241,10750952,77641,...,...,7115545,1804451,1219786,1007377,290375,-,2306141,999624,668497864,126738,...,...,681318,...,-,16806154,...,...,18589406,...,...,3747329,1687539,313266848,7413637,793585,11647,10070835,1243438,8399,528520,1016065,1234084,734046,69440,33305,28196512,99572340,150328350,3956876,10868919,78170,...,...,7067815,1805202,1222258,960367,282888,-,2300063,1008560,679548145,126791,...,...,688480,...,-,16841370,...,...,18437120,...,...,3720232,1684594,318097619,7569546,798981,12918,10111086,1236212,9104,549980,1005075,1211232,778283,80990,33593,27996535,103751870,151216632,4084965,10521792,80949,...,...,7067260,1786217,1336728,960367,283666,-,2332739,1023448,700425597,125707,...,...,694093,...,-,15516754,...,...,18670040,...,...,3917767,1680390,317294390,7583117,798968,12918,10235589,1079870,8313,493573,1001116,1207552,786110,82846,33593,27984185,103692638,151818091,4194325,9167698,71304,...,...,7015532,1786177,1337548,1095468,283149,-,2333359,1021460,707722827,125541,...,...,694366,...,-,15496075,...,...,18961879,...,...,3857630,1680550,316299086,7711008,799711,12827,10239181,1090865,8013,416283,973633,1195167,789671,87924,33531,27756888,103276918,151669302,4272291,8906511,66656,...,...,6950116,1817157,1336373,1098644,289255,-,2334436,1044070,710131586,122713,...,...,694849,...,-,15479235,...,...,19118996,...,...,3893643,1721537,315386300,7733764,850046,12775,10282517,893309,6893,379455,976489,1196197,779042,87903,33556,27738515,103346496,151963045,4307118,7753911,61437,...,...,6862774,1817157,1336613,1094704,290630,-,2367777,1050777,713293700,116829,...,...,694895,...,-,15482662,...,...,19133751,...,...,3915209,1719630
Rondônia,3639782,-,98,18,105561,-,-,-,2416,-,-,-,-,89968,1561471,1880250,-,-,-,...,...,82177,-,-,-,5105,-,-,199493,19179,-,...,...,-,...,-,5674,...,...,411499,...,...,1291,76,3639782,-,98,18,105561,-,-,-,2416,-,-,-,-,89968,1561471,1880250,-,-,-,...,...,82177,-,-,-,5105,-,-,199493,19179,-,...,...,-,...,-,5674,...,...,411499,...,...,1291,76,3877292,-,98,18,105561,-,-,-,2580,-,-,-,-,83798,1616641,2068596,-,-,-,...,...,82531,-,-,-,4994,-,-,213213,18923,-,...,...,-,...,-,4953,...,...,409930,...,...,1291,76,3735366,-,98,18,109548,-,-,-,2411,-,-,-,-,51078,1456667,2115546,-,-,-,...,...,82168,-,-,-,4994,-,-,192893,18833,-,...,...,-,...,-,4907,...,...,412282,...,...,1291,70,3974088,-,98,18,110503,-,-,-,2496,-,-,-,-,75282,1646457,2139234,-,-,-,...,...,84449,-,-,-,4994,-,-,193336,22500,-,...,...,-,...,-,4907,...,...,412282,...,...,1291,80,4001108,-,113,18,109687,-,-,-,2511,-,-,-,-,74318,1646457,2168004,-,-,-,...,...,84203,-,-,-,5010,-,-,213315,19139,-,...,...,-,...,-,4860,...,...,406953,...,...,1291,35,3965916,-,113,15,109687,-,-,-,2511,-,-,-,-,74318,1646457,2132815,-,-,-,...,...,84203,-,-,-,5010,-,-,213363,19139,-,...,...,-,...,-,4860,...,...,405629,...,...,1291,35,3963075,-,115,15,109549,-,-,-,2511,-,-,-,-,76507,1639835,2134543,-,-,-,...,...,78980,-,-,-,5000,-,-,216480,19139,-,...,...,-,...,-,4739,...,...,406419,...,...,1578,35,3946989,-,119,15,108901,-,-,-,2601,-,-,-,-,82927,1622259,2130167,-,-,-,...,...,82970,-,-,-,5083,-,-,219685,18712,-,...,...,-,...,-,2660,...,...,379800,...,...,1578,35,3947709,-,119,15,108901,-,-,-,2601,-,-,-,-,82927,1622259,2130887,-,-,-,...,...,82970,-,-,-,4838,-,-,219596,18712,-,...,...,-,...,-,1348,...,...,379800,...,...,1578,-,3938646,-,115,13,113204,-,-,-,2601,-,-,-,-,82543,1616561,2123609,-,-,-,...,...,82970,-,-,-,4944,-,-,226050,18712,-,...,...,-,...,-,1160,...,...,375533,...,...,4161,-,3951575,-,117,13,113220,-,-,-,2445,-,-,-,-,82543,1621702,2131535,-,-,-,...,...,82970,-,-,-,5069,-,-,223903,18080,-,...,...,-,...,-,1160,...,...,375533,...,...,5818,-
Acre,186191,-,108,-,4649,-,-,-,-,2891,-,-,-,90841,49002,38700,-,-,-,...,...,91587,-,-,-,-,-,-,2626,12287,-,...,...,125,...,-,7067,...,...,509350,...,...,-,-,186191,-,108,-,4649,-,-,-,-,2891,-,-,-,90841,49002,38700,-,-,-,...,...,91587,-,-,-,-,-,-,2626,12287,-,...,...,125,...,-,7067,...,...,509350,...,...,-,-,186191,-,108,-,4649,-,-,-,-,2891,-,-,-,90841,49002,38700,-,-,-,...,...,91587,-,-,-,-,-,-,2626,12287,-,...,...,125,...,-,7067,...,...,509350,...,...,-,-,186191,-,108,-,4649,-,-,-,-,2891,-,-,-,90841,49002,38700,-,-,-,...,...,91587,-,-,-,-,-,-,2626,12287,-,...,...,125,...,-,7067,...,...,509350,...,...,-,-,189934,-,108,-,4318,-,-,-,-,2907,-,-,-,89756,49002,43843,-,-,-,...,...,91619,-,-,-,-,-,-,2707,12287,-,...,...,123,...,-,7067,...,...,500785,...,...,-,-,189934,-,108,-,4318,-,-,-,-,2907,-,-,-,89756,49002,43843,-,-,-,...,...,91619,-,-,-,-,-,-,2707,12287,-,...,...,123,...,-,7067,...,...,500785,...,...,-,-,192535,-,108,-,4380,-,-,-,-,2907,-,-,-,90035,49373,45732,-,-,-,...,...,91619,-,-,-,-,-,-,2892,12287,-,...,...,123,...,-,7067,...,...,500785,...,...,-,-,191974,-,105,-,4380,-,-,-,-,2785,-,-,-,90035,48937,45732,-,-,-,...,...,91821,-,-,-,-,-,-,2990,12087,-,...,...,123,...,-,6008,...,...,500785,...,...,-,-,191974,-,105,-,4380,-,-,-,-,2785,-,-,-,90035,48937,45732,-,-,-,...,...,91821,-,-,-,-,-,-,2990,12087,-,...,...,123,...,-,6008,...,...,500785,...,...,-,-,191974,-,105,-,4380,-,-,-,-,2785,-,-,-,90035,48937,45732,-,-,-,...,...,91821,-,-,-,-,-,-,2990,12087,-,...,...,123,...,-,6008,...,...,500785,...,...,-,-,191974,-,105,-,4380,-,-,-,-,2785,-,-,-,90035,48937,45732,-,-,-,...,...,91821,-,-,-,-,-,-,2990,12087,-,...,...,123,...,-,6008,...,...,500785,...,...,-,-,192426,-,94,-,4380,-,-,-,-,2912,-,-,-,90371,48937,45732,-,-,-,...,...,90696,-,-,-,-,-,-,2858,11919,-,...,...,122,...,-,5337,...,...,497670,...,...,-,-
Amazonas,31153,-,-,-,2809,-,-,-,2662,4001,-,-,-,21681,-,-,-,-,-,...,...,145929,-,-,-,882,-,1836,2679,272043,-,...,...,-,...,-,77727,...,...,856922,...,...,-,-,31153,-,-,-,2809,-,-,-,2662,4001,-,-,-,21681,-,-,-,-,-,...,...,145929,-,-,-,882,-,1836,2679,272043,-,...,...,-,...,-,77727,...,...,856922,...,...,-,-,31153,-,-,-,2809,-,-,-,2662,4001,-,-,-,21681,-,-,-,-,-,...,...,145929,-,-,-,882,-,1836,2679,272043,-,...,...,-,...,-,77727,...,...,856922,...,...,-,-,31153,-,-,-,2809,-,-,-,2662,4001,-,-,-,21681,-,-,-,-,-,...,...,145929,-,-,-,882,-,1836,2679,272043,-,...,...,-,...,-,77727,...,...,856922,...,...,-,-,31153,-,-,-,2809,-,-,-,2662,4001,-,-,-,21681,-,-,-,-,-,...,...,145929,-,-,-,882,-,1836,2679,272043,-,...,...,-,...,-,77727,...,...,856922,...,...,-,-,31153,-,-,-,2809,-,-,-,2662,4001,-,-,-,21681,-,-,-,-,-,...,...,145929,-,-,-,882,-,1836,2679,272043,-,...,...,-,...,-,77727,...,...,856922,...,...,-,-,31153,-,-,-,2809,-,-,-,2662,4001,-,-,-,21681,-,-,-,-,-,...,...,145929,-,-,-,882,-,1836,2679,272043,-,...,...,-,...,-,77727,...,...,856922,...,...,-,-,30138,-,-,-,1641,-,-,-,2815,4001,-,-,-,21681,-,-,-,-,-,...,...,145929,-,-,-,186,-,-,2679,272043,-,...,...,-,...,-,77727,...,...,856922,...,...,26,-,31306,-,-,-,2809,-,-,-,2815,4001,-,-,-,21681,-,-,-,-,-,...,...,145929,-,-,-,882,-,-,2679,272043,-,...,...,-,...,-,77727,...,...,856922,...,...,26,-,11668,-,-,-,1783,-,-,-,1549,56,-,-,-,8280,-,-,-,-,-,...,...,106000,-,-,-,610,-,-,780,65932,-,...,...,-,...,-,50400,...,...,974000,...,...,66,-,11668,-,-,-,1783,-,-,-,1549,56,-,-,-,8280,-,-,-,-,-,...,...,106000,-,-,-,610,-,-,780,65932,-,...,...,-,...,-,50400,...,...,974000,...,...,66,-,11668,-,-,-,1783,-,-,-,1549,56,-,-,-,8280,-,-,-,-,-,...,...,106000,-,-,-,610,-,-,780,65932,-,...,...,-,...,-,50400,...,...,974000,...,...,66,-
